recorded_date,tail_number,aircraft,date,time,flt_num,dept/dest,altitude,oat,latitude,cg(%mac)_(%),gross_wt_x_1000_(kg),gen_load(%_of_max),lhv,thrust_setting,thrust_setting_dev,thrust_dev_(%),ff_dev_due_to_thrust_setting_(%),book_fn/eng_(kg),book_fn/delta/eng_(kg),fn/delta_eng1_(kg),fn/delta_eng2_(kg),fn/delta_eng3_(kg),fn/delta_eng4_(kg),actual_fn_eng1_(kg),actual_fn_eng2_(kg),actual_fn_eng3_(kg),actual_fn_eng4_(kg),book_ff_eng_1,%ff_dev_eng1_(%),book_ff_eng_2,%ff_dev_eng2_(%),book_ff_eng_3_(%),%ff_dev_eng3_(%),book_ff_eng_4_(%),%ff_dev_eng4_(%),fuel_flow,book_value_of_total_ff,%ff_dev_total_(%),perf_factor,book_fm,fm_dev_(%),mach,cas_(kts),tas_(kts),ground_speed_(kts),dvg/dt,dhp/dt,quality_factor,wt/delta_(kg),sn_eng_1,sn_eng_2,sn_eng_3,sn_eng_4,timestamp,is_year_plausible,perf_factor_isna,fuel_flow_isna
2025-08-03,FHMRO,FHMRO,2025/08/03,10:11:50,CMA576A,LFPGVHHH,370,-7,42 N,33.3,222.4,24.0,18626.6,85.630,-0.08,-0.4,-0.6,12044.0,56330.0,56131.,56135.,0.0,0.,12001.,12002.0,0.,0.0,6996.,1.4,6995.0,0.7,0.0,0.0,0.,0.0,14141.0,13991.,1.1,0.03505,0.03522,-0.5,0.831,271,496.,533.,0.012,0.007,0,2284883., , , , ,2025-08-03 10:11:50,True,False,False
2025-08-03,FHMRO,FHMRO,2025/08/03,10:51:46,CMA576A,LFPGVHHH,370,-7,42 N,31.8,218.2,28.0,18626.6,84.670,0.318,1.2,0.8,11446.0,53535.0,54193.,54193.,0.0,0.,11587.,11587.0,0.,0.0,6766.,0.5,6766.0,0.2,0.0,0.0,0.,0.0,13581.0,13531.,0.4,0.03646,0.0369,-1.2,0.831,271,495.,536.,-0.021,0.024,0,2241007., , , , ,2025-08-03 10:51:46,True,False,False
2025-08-03,FHMRO,FHMRO,2025/08/03,11:10:49,CMA576A,LFPGVHHH,370,-7,41 N,31.3,216.2,28.0,18623.5,84.205,0.112,0.4,0.1,11358.0,53124.0,53367.,53346.,0.0,0.,11409.,11405.0,0.,0.0,6667.,1.1,6665.0,0.4,0.0,0.0,0.,0.0,13434.0,13332.,0.8,0.03683,0.03716,-0.9,0.831,271,495.,530.,-0.022,-0.001,0,2221218., , , , ,2025-08-03 11:10:49,True,False,False
2025-08-04,FHMRO,FHMRO,2025/08/04,04:37:40,CMA577A,VHHHUBBB,340,-19,48 N,22.7,261.3,26.0,18622.7,83.795,0.034,0.2,-0.1,13946.0,56521.0,56613.,56602.,0.0,0.,13968.,13965.0,0.,0.0,7885.,1.5,7879.0,1.0,0.0,0.0,0.,0.0,15956.0,15764.,1.2,0.03044,0.03078,-1.1,0.834,291,486.,460.,-0.013,-0.003,0,2341292., , , , ,2025-08-04 04:37:40,True,False,False
2025-08-04,FHMRO,FHMRO,2025/08/04,09:45:25,CMA577,UBBBLFPG,340,0,41 N,22.8,277.3,28.0,18629.6,88.490,-0.161,-0.7,-0.9,15080.0,61118.0,60707.,60707.,0.0,0.,14978.,14978.0,0.,0.0,8738.,2.8,8738.0,1.5,0.0,0.0,0.,0.0,17851.0,17477.,2.1,0.02801,0.02835,-1.2,0.828,289,500.,482.,0.0,-0.016,0,2483569., , , , ,2025-08-04 09:45:25,True,False,False
2025-08-04,FHMRO,FHMRO,2025/08/04,11:11:42,CMA577,UBBBLFPG,340,0,42 N,21.9,265.9,27.0,18632.1,87.220,-0.268,-1.1,-1.3,14350.0,58162.0,57510.,57510.,0.0,0.,14189.,14189.0,0.,0.0,8342.,2.2,8342.0,1.6,0.0,0.0,0.,0.0,16996.0,16683.,1.9,0.02962,0.02979,-0.6,0.834,291,503.,467.,-0.012,-0.007,0,2382011., , , , ,2025-08-04 11:11:42,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,01:13:41,CMA840,LFPGVHHH,390,-13,41 N,26.3,191.8,28.0,18617.3,84.055,0.2,0.8,0.4,10540.0,54273.0,54702.,54681.,0.0,0.,10624.,10620.0,0.,0.0,6143.,0.8,6141.0,0.7,0.0,0.0,0.,0.0,12373.0,12284.,0.7,0.03952,0.03996,-1.1,0.829,258,489.,521.,0.007,0.009,0,2167788., , , , ,2025-08-05 01:13:41,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,01:52:06,CMA840,LFPGVHHH,410,-18,41 N,25.5,188.2,28.0,18616.2,85.070,-0.08,-0.3,-0.6,10490.0,59468.0,59265.,59265.,0.0,0.,10454.,10454.0,0.,0.0,5969.,1.1,5969.0,1.1,0.0,0.0,0.,0.0,12066.0,11937.,1.1,0.04021,0.04039,-0.4,0.831,247,485.,521.,0.025,-0.003,0,2341832., , , , ,2025-08-05 01:52:06,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,02:06:45,CMA840,LFPGVHHH,410,-18,41 N,25.2,186.8,29.0,18620.2,84.865,0.414,1.8,1.4,10221.0,57940.0,59016.,58991.,0.0,0.,10411.,10406.0,0.,0.0,5940.,1.0,5937.0,0.8,0.0,0.0,0.,0.0,11982.0,11877.,0.9,0.04049,0.0414,-2.2,0.832,247,485.,533.,0.005,-0.018,0,2324966., , , , ,2025-08-05 02:06:45,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,04:09:31,CMA840,LFPGVHHH,411,-20,39 N,23.4,176.0,24.0,18625.6,83.110,0.154,0.6,0.2,9640.0,54910.0,55238.,55238.,0.0,0.,9697.,9697.0,0.,0.0,5542.,1.2,5542.0,1.1,0.0,0.0,0.,0.0,11207.0,11083.,1.1,0.04315,0.04373,-1.3,0.832,247,484.,513.,-0.004,0.016,0,2200887., , , , ,2025-08-05 04:09:31,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,05:55:02,CMA840,LFPGVHHH,411,-19,32 N,22.6,167.3,24.0,18623.1,81.900,0.096,0.4,0.0,9162.0,52186.0,52391.,52391.,0.0,0.,9198.,9198.0,0.,0.0,5293.,0.6,5293.0,0.2,0.0,0.0,0.,0.0,10627.0,10586.,0.4,0.04558,0.04577,-0.4,0.832,247,484.,490.,-0.02,-0.017,0,2095700., , , , ,2025-08-05 05:55:02,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,11:51:16,CMA841,UBBBLFPG,340,-7,42 N,24.0,269.1,28.0,18620.3,86.890,0.176,0.7,0.4,14594.0,59148.0,59583.,59587.,0.0,0.,14701.,14702.0,0.,0.0,8521.,1.8,8521.0,1.2,0.0,0.0,0.,0.0,17291.0,17042.,1.5,0.02892,0.02947,-1.9,0.84,294,500.,457.,-0.011,0.014,0,2410206., , , , ,2025-08-05 11:51:16,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,12:14:28,CMA841,UBBBLFPG,340,-7,43 N,23.9,266.2,28.0,18619.4,86.395,-0.01,-0.0,-0.3,14395.0,58343.0,58330.,58308.,0.0,0.,14392.,14387.0,0.,0.0,8317.,1.3,8313.0,1.0,0.0,0.0,0.,0.0,16824.0,16631.,1.2,0.02946,0.02972,-0.9,0.832,291,496.,439.,0.0,0.019,0,2382800., , , , ,2025-08-05 12:14:28,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,12:24:42,CMA841,UBBBLFPG,340,-7,43 N,23.8,264.9,28.0,18618.4,86.210,0.033,0.1,-0.1,14290.0,57918.0,57999.,58002.,0.0,0.,14310.,14310.0,0.,0.0,8273.,1.4,8272.0,1.8,0.0,0.0,0.,0.0,16815.0,16545.,1.6,0.02949,0.02994,-1.5,0.833,291,496.,439.,-0.003,0.008,0,2371385., , , , ,2025-08-05 12:24:42,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,12:43:05,CMA841,UBBBLFPG,340,-8,45 N,23.7,262.0,28.0,18620.6,85.900,-0.126,-0.5,-0.7,14231.0,57681.0,57369.,57373.,0.0,0.,14154.,14155.0,0.,0.0,8185.,1.8,8184.0,1.2,0.0,0.0,0.,0.0,16611.0,16369.,1.5,0.02987,0.03009,-0.7,0.834,291,496.,440.,0.002,-0.009,0,2346052., , , , ,2025-08-05 12:43:05,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,12:46:05,CMA841,UBBBLFPG,340,-8,45 N,23.7,261.6,28.0,18620.6,86.080,0.096,0.4,0.1,14206.0,57580.0,57817.,57820.,0.0,0.,14265.,14265.0,0.,0.0,8238.,1.7,8237.0,1.2,0.0,0.0,0.,0.0,16715.0,16476.,1.5,0.02965,0.03012,-1.6,0.833,291,496.,441.,0.003,-0.006,0,2342614., , , , ,2025-08-05 12:46:05,True,False,False
2025-08-05,FHMRO,FHMRO,2025/08/05,12:55:17,CMA841,UBBBLFPG,340,-8,46 N,23.6,260.4,28.0,18615.6,86.030,0.061,0.3,-0.0,14214.0,57608.0,57757.,57761.,0.0,0.,14251.,14251.0,0.,0.0,8230.,1.6,8229.0,1.2,0.0,0.0,0.,0.0,16694.0,16459.,1.4,0.02968,0.0301,-1.4,0.833,291,495.,444.,0.007,0.022,0,2332224., , , , ,2025-08-05 12:55:17,True,False,False
2025-08-06,FHMRO,FHMRO,2025/08/06,11:07:52,CMA852,LFPGVHHH,370,-24,47 N,27.9,215.3,29.0,18620.6,82.020,0.171,0.7,0.4,11566.0,54100.0,54458.,54473.,0.0,0.,11643.,11646.0,0.,0.0,6539.,1.4,6536.0,0.4,0.0,0.0,0.,0.0,13188.0,13076.,0.9,0.03631,0.03676,-1.2,0.831,271,479.,556.,0.0,0.027,0,2212470., , , , ,2025-08-06 11:07:52,True,False,False
2025-08-07,FHMRO,FHMRO,2025/08/07,14:05:23,CMA853,UBBBLFPG,320,0,42 N,23.1,274.9,27.0,18611.3,85.910,0.09,0.3,0.0,14701.0,54266.0,54449.,54449.,0.0,0.,14751.,14751.0,0.,0.0,8682.,1.9,8682.0,0.9,0.0,0.0,0.,0.0,17610.0,17364.,1.4,0.02854,0.02896,-1.4,0.832,304,503.,456.,-0.011,0.009,0,2242838., , , , ,2025-08-07 14:05:23,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,08:19:42,CMA846,LFPGVHHH,390,-27,50 N,27.7,217.4,28.0,18609.5,84.415,0.407,1.8,1.5,11731.0,60406.0,61529.,61506.,0.0,0.,11949.,11944.0,0.,0.0,6632.,0.3,6628.0,-0.2,0.0,0.0,0.,0.0,13273.0,13260.,0.1,0.03582,0.03638,-1.5,0.829,258,475.,559.,0.009,-0.059,0,2459830., , , , ,2025-08-08 08:19:42,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,08:24:34,CMA846,LFPGVHHH,390,-27,50 N,27.8,216.9,28.0,18615.5,84.360,0.531,2.4,2.0,11641.0,59942.0,61393.,61397.,0.0,0.,11923.,11924.0,0.,0.0,6619.,0.5,6619.0,0.0,0.0,0.0,0.,0.0,13274.0,13238.,0.3,0.03586,0.03667,-2.2,0.83,258,476.,558.,0.002,0.016,0,2454188., , , , ,2025-08-08 08:24:34,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,08:27:35,CMA846,LFPGVHHH,390,-27,50 N,27.8,216.6,28.0,18616.3,84.300,0.483,2.2,1.8,11640.0,59938.0,61257.,61261.,0.0,0.,11896.,11897.0,0.,0.0,6604.,0.7,6603.0,0.2,0.0,0.0,0.,0.0,13268.0,13208.,0.5,0.03587,0.03668,-2.2,0.83,259,476.,559.,0.004,-0.025,0,2450858., , , , ,2025-08-08 08:27:35,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,08:36:46,CMA846,LFPGVHHH,390,-27,50 N,27.9,215.6,28.0,18619.5,84.085,0.333,1.5,1.2,11604.0,59754.0,60651.,60682.,0.0,0.,11778.,11785.0,0.,0.0,6546.,1.3,6548.0,0.8,0.0,0.0,0.,0.0,13231.0,13094.,1.0,0.03601,0.03681,-2.2,0.831,259,476.,550.,0.003,0.009,0,2441517., , , , ,2025-08-08 08:36:46,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,11:15:08,CMA846,LFPGVHHH,390,-15,41 N,28.7,200.1,25.0,18620.0,83.930,-0.227,-0.9,-1.1,10805.0,55638.0,55135.,55135.,0.0,0.,10708.,10708.0,0.,0.0,6167.,1.5,6167.0,1.0,0.0,0.0,0.,0.0,12487.0,12333.,1.2,0.03913,0.03918,-0.1,0.832,259,489.,533.,-0.001,0.033,0,2262794., , , , ,2025-08-08 11:15:08,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,11:57:33,CMA846,LFPGVHHH,390,-13,41 N,27.4,196.1,28.0,18619.0,84.030,0.29,1.1,0.7,10553.0,54341.0,54949.,54949.,0.0,0.,10671.,10671.0,0.,0.0,6158.,1.0,6158.0,1.1,0.0,0.0,0.,0.0,12445.0,12316.,1.0,0.03926,0.03996,-1.7,0.83,258,489.,518.,-0.007,0.024,0,2217480., , , , ,2025-08-08 11:57:33,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,12:01:34,CMA846,LFPGVHHH,390,-14,41 N,27.3,195.8,29.0,18619.0,83.710,0.228,0.9,0.5,10460.0,53860.0,54340.,54340.,0.0,0.,10553.,10553.0,0.,0.0,6102.,0.9,6102.0,0.5,0.0,0.0,0.,0.0,12291.0,12204.,0.7,0.03983,0.04032,-1.2,0.832,259,490.,509.,-0.017,0.029,0,2213428., , , , ,2025-08-08 12:01:34,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,12:35:49,CMA846,LFPGVHHH,390,-14,41 N,26.5,192.6,28.0,18617.3,83.770,-0.237,-0.9,-1.1,10676.0,54977.0,54479.,54479.,0.0,0.,10580.,10580.0,0.,0.0,6116.,0.8,6116.0,1.1,0.0,0.0,0.,0.0,12352.0,12231.,1.0,0.03963,0.03958,0.1,0.832,259,490.,497.,0.013,0.012,0,2177615., , , , ,2025-08-08 12:35:49,True,False,False
2025-08-08,FHMRO,FHMRO,2025/08/08,17:47:47,CMA846,LFPGVHHH,411,-20,27 N,22.5,165.4,24.0,18624.2,82.180,0.263,1.1,0.7,9279.0,52852.0,53416.,53416.,0.0,0.,9377.,9377.0,0.,0.0,5388.,0.5,5388.0,0.3,0.0,0.0,0.,0.0,10820.0,10775.,0.4,0.0449,0.04538,-1.1,0.837,248,486.,449.,-0.008,0.006,0,2067545., , , , ,2025-08-08 17:47:47,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,03:39:37,CMA847,VHHHUBBB,341,-1,41 N,24.5,277.9,30.0,18607.7,88.980,0.092,0.4,0.1,15240.0,62064.0,62293.,62308.,0.0,0.,15297.,15300.0,0.,0.0,8930.,1.3,8926.0,1.4,0.0,0.0,0.,0.0,18100.0,17856.,1.4,0.02767,0.02808,-1.5,0.831,290,501.,441.,0.008,-0.001,0,2500290., , , , ,2025-08-09 03:39:37,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,04:19:25,CMA847,VHHHUBBB,340,-2,41 N,24.1,272.5,30.0,18610.6,87.530,-0.309,-1.3,-1.4,14755.0,59802.0,59030.,59044.,0.0,0.,14565.,14568.0,0.,0.0,8513.,2.2,8510.0,1.6,0.0,0.0,0.,0.0,17349.0,17023.,1.9,0.02885,0.02898,-0.5,0.832,291,501.,458.,-0.002,-0.002,0,2440509., , , , ,2025-08-09 04:19:25,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,04:52:13,CMA847,VHHHUBBB,340,-4,41 N,23.9,268.2,26.0,18612.8,87.360,-0.368,-1.6,-1.7,14945.0,60574.0,59616.,59630.,0.0,0.,14708.,14712.0,0.,0.0,8540.,1.9,8536.0,1.6,0.0,0.0,0.,0.0,17375.0,17076.,1.7,0.02867,0.02867,0.0,0.832,291,498.,467.,0.027,-0.004,0,2401802., , , , ,2025-08-09 04:52:13,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,13:04:06,CMA847,UBBBLFPG,320,-7,44 N,23.5,263.4,31.0,18627.3,83.935,0.306,1.2,0.8,14166.0,52293.0,52902.,52938.,0.0,0.,14331.,14341.0,0.,0.0,8297.,0.6,8296.0,0.4,0.0,0.0,0.,0.0,16676.0,16593.,0.5,0.02961,0.03001,-1.3,0.829,303,494.,472.,-0.006,-0.009,0,2148844., , , , ,2025-08-09 13:04:06,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,13:07:06,CMA847,UBBBLFPG,320,-8,44 N,23.5,263.0,31.0,18627.3,83.930,0.094,0.4,0.1,14291.0,52753.0,52937.,52953.,0.0,0.,14341.,14345.0,0.,0.0,8300.,0.7,8296.0,0.4,0.0,0.0,0.,0.0,16688.0,16596.,0.6,0.02958,0.02977,-0.6,0.829,303,494.,471.,0.003,0.005,0,2145672., , , , ,2025-08-09 13:07:06,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,13:35:08,CMA847,UBBBLFPG,320,-8,45 N,23.4,259.5,26.0,18630.2,84.050,0.4,1.6,1.2,14219.0,52487.0,53296.,53311.,0.0,0.,14438.,14442.0,0.,0.0,8325.,1.2,8321.0,0.5,0.0,0.0,0.,0.0,16787.0,16647.,0.8,0.02928,0.02988,-2.0,0.826,301,492.,480.,0.011,0.003,2,2117010., , , , ,2025-08-09 13:35:08,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,13:54:07,CMA847,UBBBLFPG,320,-9,45 N,23.3,257.1,27.0,18628.5,83.390,0.251,1.1,0.7,14011.0,51722.0,52271.,52286.,0.0,0.,14160.,14164.0,0.,0.0,8162.,1.0,8158.0,0.2,0.0,0.0,0.,0.0,16414.0,16320.,0.6,0.02989,0.03029,-1.3,0.826,301,491.,484.,0.004,0.006,0,2097797., , , , ,2025-08-09 13:54:07,True,False,False
2025-08-09,FHMRO,FHMRO,2025/08/09,14:05:57,CMA847,UBBBLFPG,340,-15,46 N,23.3,255.6,26.0,18628.5,84.250,-0.227,-1.0,-1.1,13984.0,56681.0,56104.,56122.,0.0,0.,13842.,13846.0,0.,0.0,7879.,1.1,7875.0,0.8,0.0,0.0,0.,0.0,15901.0,15753.,0.9,0.03068,0.03061,0.2,0.831,290,488.,482.,0.015,-0.068,0,2289531., , , , ,2025-08-09 14:05:57,True,False,False
2025-08-10,FHMRO,FHMRO,2025/08/10,14:06:18,CMA577,VHHHUBBB,321,5,37 N,25.3,289.9,28.0,18591.0,88.190,-0.008,-0.0,-0.3,15640.0,57998.0,57976.,57983.,0.0,0.,15634.,15636.0,0.,0.0,9272.,2.0,9270.0,1.8,0.0,0.0,0.,0.0,18899.0,18542.,1.9,0.02685,0.02729,-1.6,0.833,303,507.,452.,-0.001,-0.010,0,2374692., , , , ,2025-08-10 14:06:18,True,False,False
2025-08-10,FHMRO,FHMRO,2025/08/10,15:24:22,CMA577,VHHHUBBB,321,4,41 N,23.9,279.0,28.0,18587.1,87.150,-0.164,-0.7,-0.9,15183.0,56306.0,55906.,55913.,0.0,0.,15076.,15077.0,0.,0.0,8945.,2.0,8944.0,1.7,0.0,0.0,0.,0.0,18225.0,17889.,1.9,0.02778,0.02805,-1.0,0.833,304,506.,438.,0.005,-0.007,0,2285914., , , , ,2025-08-10 15:24:22,True,False,False
2025-08-10,FHMRO,FHMRO,2025/08/10,15:24:51,CMA577,VHHHUBBB,321,4,41 N,23.9,278.9,28.0,18587.1,87.230,-0.156,-0.7,-0.9,15232.0,56487.0,56107.,56114.,0.0,0.,15129.,15131.0,0.,0.0,8974.,2.0,8972.0,2.0,0.0,0.0,0.,0.0,18300.0,17947.,2.0,0.02767,0.02797,-1.1,0.833,304,506.,438.,0.008,0.004,0,2285478., , , , ,2025-08-10 15:24:51,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,01:13:20,CMA577,UBBBLFPG,340,-10,44 N,22.4,262.0,29.0,18614.5,85.470,-0.142,-0.6,-0.8,14168.0,57421.0,57066.,57073.,0.0,0.,14080.,14082.0,0.,0.0,8112.,1.4,8110.0,1.1,0.0,0.0,0.,0.0,16427.0,16222.,1.3,0.03006,0.0302,-0.4,0.833,291,494.,458.,-0.003,-0.005,0,2346386., , , , ,2025-08-11 01:13:20,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,09:29:33,CMA840,LFPGVHHH,390,-18,44 N,29.1,206.5,28.0,18622.7,84.600,0.259,1.1,0.8,11159.0,57463.0,58119.,58128.,0.0,0.,11287.,11288.0,0.,0.0,6425.,1.3,6424.0,0.8,0.0,0.0,0.,0.0,12982.0,12849.,1.0,0.03735,0.03804,-1.8,0.831,259,485.,544.,0.006,0.014,2,2335480., , , , ,2025-08-11 09:29:33,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,09:33:07,CMA840,LFPGVHHH,390,-17,44 N,29.1,206.2,28.0,18619.5,84.700,-0.032,-0.1,-0.4,11286.0,58114.0,58028.,58037.,0.0,0.,11269.,11271.0,0.,0.0,6429.,1.2,6428.0,0.7,0.0,0.0,0.,0.0,12982.0,12857.,1.0,0.03741,0.03763,-0.6,0.831,259,486.,546.,0.018,0.006,0,2331440., , , , ,2025-08-11 09:33:07,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,09:36:07,CMA840,LFPGVHHH,390,-18,44 N,29.2,205.9,28.0,18621.0,84.400,0.33,1.5,1.1,10994.0,56612.0,57449.,57458.,0.0,0.,11157.,11158.0,0.,0.0,6368.,1.1,6366.0,0.4,0.0,0.0,0.,0.0,12826.0,12734.,0.7,0.03788,0.03857,-1.8,0.832,259,486.,547.,-0.006,-0.015,0,2328106., , , , ,2025-08-11 09:36:07,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,09:39:07,CMA840,LFPGVHHH,390,-18,43 N,29.2,205.6,28.0,18621.0,84.510,0.218,1.0,0.6,11123.0,57276.0,57827.,57836.,0.0,0.,11230.,11232.0,0.,0.0,6399.,1.2,6397.0,0.6,0.0,0.0,0.,0.0,12908.0,12796.,0.9,0.03758,0.03815,-1.5,0.831,259,485.,547.,0.007,0.014,0,2324662., , , , ,2025-08-11 09:39:07,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,09:42:07,CMA840,LFPGVHHH,390,-18,43 N,29.3,205.3,28.0,18617.2,84.440,0.115,0.5,0.2,11164.0,57487.0,57775.,57784.,0.0,0.,11220.,11222.0,0.,0.0,6390.,1.3,6388.0,0.7,0.0,0.0,0.,0.0,12908.0,12778.,1.0,0.03756,0.03802,-1.2,0.831,259,485.,549.,0.012,0.006,0,2321397., , , , ,2025-08-11 09:42:07,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,10:27:11,CMA840,LFPGVHHH,390,-19,42 N,28.3,201.0,24.0,18612.6,83.300,0.241,0.9,0.5,10658.0,54880.0,55389.,55398.,0.0,0.,10757.,10759.0,0.,0.0,6129.,2.1,6128.0,1.0,0.0,0.0,0.,0.0,12447.0,12257.,1.6,0.03891,0.03972,-2.1,0.832,259,484.,522.,-0.016,0.020,0,2273164., , , , ,2025-08-11 10:27:11,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,13:10:02,CMA840,LFPGVHHH,390,-17,41 N,24.3,185.8,29.0,18614.5,82.220,0.054,0.2,-0.1,10107.0,52045.0,52159.,52167.,0.0,0.,10129.,10131.0,0.,0.0,5830.,0.7,5828.0,0.3,0.0,0.0,0.,0.0,11715.0,11658.,0.5,0.04137,0.04154,-0.4,0.828,258,485.,537.,-0.01,-0.031,0,2100372., , , , ,2025-08-11 13:10:02,True,False,False
2025-08-11,FHMRO,FHMRO,2025/08/11,13:13:02,CMA840,LFPGVHHH,390,-17,41 N,24.3,185.6,29.0,18615.2,82.270,0.208,0.9,0.5,10067.0,51836.0,52305.,52313.,0.0,0.,10158.,10160.0,0.,0.0,5843.,0.9,5841.0,0.3,0.0,0.0,0.,0.0,11754.0,11684.,0.6,0.04123,0.04169,-1.1,0.828,258,485.,534.,-0.014,0.026,0,2097318., , , , ,2025-08-11 13:13:02,True,False,False
